Alamo/10047212_41697ad358_o.jpg,-5000.000000,445.311034,5000.000000,-62.602260
Alamo/10047308_4a06a44dda_o.jpg,-5000.000000,-12.093302,5000.000000,-82.762503
Alamo/10047400_4909449851_o.jpg,-5000.000000,17.049646,5000.000000,-106.346477
Alamo/10047483_7f3c5d0d06_o.jpg,-5000.000000,173.736483,5000.000000,-284.656196
Alamo/10047560_66d1e7603f_o.jpg,-5000.000000,190.756194,5000.000000,-217.127378
Alamo/10048260_d816e178e7_o.jpg,-5000.000000,-12.978827,5000.000000,-95.681372
Alamo/10050163_ebfc151548_o.jpg,-5000.000000,376.194689,5000.000000,-148.109117
Alamo/10050194_3f010112d2_o.jpg,-5000.000000,-56.771730,5000.000000,-564.461833
Alamo/10050336_8a9fa063ea_o.jpg,-5000.000000,259.593295,5000.000000,-584.857361
Alamo/10050470_9a30101bae_o.jpg,-5000.000000,149.071342,5000.000000,-339.879539
Alamo/104827971_7fe484aebf_o.jpg,-5000.000000,-125.606872,5000.000000,108.135044
Alamo/108962611_faf5e07307_o.jpg,-5000.000000,-86.028430,5000.000000,-183.642761
Alamo/108962818_20fc9c1cdd_o.jpg,-5000.000000,-220.988375,5000.000000,38.133264
Alamo/110935763_66fc01689c_o.jpg,-5000.000000,31.205604,5000.000000,0.446566
Alamo/110935776_5625ee33a9_o.jpg,-5000.000000,73.366235,5000.000000,-6.242793
Alamo/1111645763_8e003294e4_o.jpg,-5000.000000,-18.461320,5000.000000,-231.617235
Alamo/113455084_de738bd70c_o.jpg,-5000.000000,-13.040344,5000.000000,94.958992
Alamo/113455415_b69639e757_o.jpg,-5000.000000,-238.451701,5000.000000,-199.775429
Alamo/113455497_5376c61884_o.jpg,-5000.000000,-138.162255,5000.000000,-86.246371
Alamo/113455984_482851c6c1_o.jpg,-5000.000000,-207.416607,5000.000000,-184.149788
Alamo/113456033_42b78841c3_o.jpg,-5000.000000,-27.758078,5000.000000,-154.704670
Alamo/113456184_d41be9d428_o.jpg,-5000.000000,-1286.596764,5000.000000,-1812.541070
Alamo/1157919850_97f57068c1_o.jpg,-5000.000000,-216.733065,5000.000000,-81.925820
Alamo/1157929690_376fa9d177_o.jpg,-5000.000000,-252.818852,5000.000000,-174.771508
Alamo/1157940322_c3423c93a7_o.jpg,-5000.000000,-572.989478,5000.000000,-242.020730
Alamo/1190606546_daf2749711_o.jpg,-5000.000000,-286.181230,5000.000000,226.237059
Alamo/1199635342_89d5fad675_o.jpg,-5000.000000,-745.816123,5000.000000,-616.856049
Alamo/1200257094_55df95ba77_o.jpg,-5000.000000,-181.085096,5000.000000,-56.549046
Alamo/124717981_4810726c74_o.jpg,-5000.000000,-57.610662,5000.000000,-10.296621
Alamo/1297543290_89db17683f_o.jpg,-5000.000000,-791.706398,5000.000000,-237.458023
Alamo/1297545062_ecbc33f8d7_o.jpg,-5000.000000,-1085.589687,5000.000000,-1120.232998
Alamo/1309109745_5ea87363cb_o.jpg,-5000.000000,-221.947013,5000.000000,-321.728481
Alamo/1347624483_7b1b045673_o.jpg,-5000.000000,-194.445105,5000.000000,-121.930527
Alamo/1353349188_439a7043b0_o.jpg,-5000.000000,-56.864035,5000.000000,1.873325
Alamo/1421185844_f7dcd8fb88_o.jpg,-5000.000000,-188.701659,5000.000000,-546.892724
Alamo/1425440516_74fb422f82_o.jpg,-5000.000000,-127.131579,5000.000000,-232.723260
Alamo/143454176_87fe3703f0_o.jpg,-5000.000000,-170.890149,5000.000000,1.505641
Alamo/14347014_07f2b3bd8a_o.jpg,-5000.000000,-307.988348,5000.000000,297.656197
Alamo/1453392689_f5ec231c30_o.jpg,-5000.000000,-71.886823,5000.000000,-650.038190
Alamo/1453402063_a71b7b4419_o.jpg,-5000.000000,-154.978883,5000.000000,-232.057660
Alamo/1454256742_d66581db9f_o.jpg,-5000.000000,-1297.620690,5000.000000,-734.643813
Alamo/145898702_b7fb1dd63a_o.jpg,-5000.000000,-96.619746,5000.000000,-157.149698
Alamo/1463355107_833b0c91f8_o.jpg,-5000.000000,-63.136717,5000.000000,-44.521829
Alamo/146370250_17600d7b89_o.jpg,-5000.000000,-176.061664,5000.000000,-116.073023
Alamo/146370254_06560cec01_o.jpg,-5000.000000,-195.974178,5000.000000,-158.904923
Alamo/1475050812_db0f82039b_o.jpg,-5000.000000,-0.256252,5000.000000,-216.406443
Alamo/1507852211_01cbfdffc1_o.jpg,-5000.000000,-379.758376,5000.000000,-115.164096
Alamo/1517258640_ec93323d5e_o.jpg,-5000.000000,-83.897946,5000.000000,-182.074444
Alamo/151988800_d09edd156c_o.jpg,-5000.000000,64.949113,5000.000000,-169.413743
Alamo/1542801462_7e98642d15_o.jpg,-5000.000000,-182.429152,5000.000000,24.032885
Alamo/154639651_16ae2d3e3b_o.jpg,-5000.000000,-187.733847,5000.000000,-114.011477
Alamo/159555113_d94f0958e6_o.jpg,-5000.000000,271.366898,5000.000000,346.335050
Alamo/159555851_3b257c9316_o.jpg,-5000.000000,221.597598,5000.000000,220.741964
Alamo/159574695_6229a19184_o.jpg,-5000.000000,45.870676,5000.000000,-132.309153
